week,country,channel,installs,roas_w0,roas_w1,roas_w2,roas_w3,roas_w4,roas_w5,roas_w6,lifetime_value_w0,lifetime_value_w4,lifetime_value_w1,lifetime_value_w2,lifetime_value_w3,lifetime_value_w5,lifetime_value_w6,lifetime_value_ad_w0,lifetime_value_ad_w1,lifetime_value_ad_w2,lifetime_value_ad_w3,lifetime_value_ad_w4,lifetime_value_ad_w5,lifetime_value_ad_w6,lifetime_value_iap_w0,lifetime_value_iap_w1,lifetime_value_iap_w2,lifetime_value_iap_w3,lifetime_value_iap_w4,lifetime_value_iap_w5,lifetime_value_iap_w6,ecpi,trial started_w0_events_cost_cohort,cost_per_paying_user_d0
2024-07-15,Viet Nam,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0284,0.0143,0.0143,0.0284,0.0284,0.0284,0.0143,0.0143,0.0143,0.0284,0.0284,0.0284,0.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,Zambia,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,Åland Islands,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Algeria,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Angola,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0333,0.0333,0.0333,0.0333,0.0333,0.0333,0.0333,0.0333,0.0333,0.0333,0.0333,0.0333,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Argentina,Google Ads,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.0285,0.0285,0.0285,0.0285,0.0285,0.0285,0.0283,0.0285,0.0285,0.0285,0.0285,0.0285,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Argentina,Google Organic Search,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263,0.1263,0.1263,0.1263,0.1263,0.1263,0.1263,0.1263,0.1263,0.1263,0.1263,0.1263,0.1263,0.1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Argentina,Organic,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0235,0.0219,0.0219,0.0235,0.0235,0.0235,0.0214,0.0219,0.0219,0.0235,0.0235,0.0235,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Australia,Google Ads,381,0.6563,0.8127,0.8691,0.9756,1.0665,1.1923,1.2335,0.4952,0.8046,0.6131,0.6557,0.736,0.8995,0.9306,0.2511,0.2778,0.2897,0.308,0.3132,0.3137,0.3137,0.244,0.3354,0.366,0.4281,0.4914,0.5858,0.6169,0.7545,8.213,0.0
2024-07-22,Australia,Organic,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,1.0382,0.5574,0.6749,0.9215,1.1519,1.2677,0.1121,0.1154,0.1212,0.1414,0.1434,0.1435,0.1463,0.332,0.4419,0.5538,0.7801,0.8947,1.0085,1.1214,0.0,0.0,0.0
2024-07-22,Austria,Google Ads,45,0.3378,0.3397,0.3513,0.3535,0.3577,0.3577,0.3577,0.1115,0.1181,0.1121,0.116,0.1167,0.1181,0.1181,0.1115,0.1121,0.116,0.1167,0.1181,0.1181,0.1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3301,2.9711,0.0
2024-07-22,Austria,Organic,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857,0.0957,0.0942,0.0957,0.0957,0.0957,0.0957,0.0857,0.0942,0.0957,0.0957,0.0957,0.0957,0.0957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Azerbaijan,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Bangladesh,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0046,0.0052,0.0052,0.0056,0.0056,0.0,0.0046,0.0052,0.0052,0.0056,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Belgium,Google Ads,139,0.6357,0.6424,0.6592,1.0438,1.4299,1.8125,2.1929,0.1395,0.3137,0.1409,0.1446,0.229,0.3976,0.4811,0.0575,0.059,0.0627,0.0628,0.0628,0.0628,0.0628,0.0819,0.0819,0.0819,0.1662,0.2509,0.3349,0.4183,0.2194,6.0986,0.0
2024-07-22,Belgium,Organic,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,0.0268,0.0258,0.0258,0.0268,0.0268,0.0268,0.0248,0.0258,0.0258,0.0268,0.0268,0.0268,0.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Benin,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,"Bolivia, Plurinational State Of",Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Brazil,Google Ads,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Brazil,Google Organic Search,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292,0.6675,0.6517,0.6675,0.6675,0.6675,0.6675,0.5292,0.6517,0.6675,0.6675,0.6675,0.6675,0.6675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Brazil,Organic,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0536,0.053,0.0535,0.0535,0.0537,0.0539,0.0152,0.0153,0.0157,0.0158,0.0158,0.016,0.0162,0.0378,0.0378,0.0378,0.0378,0.0378,0.0378,0.0378,0.0,0.0,0.0
2024-07-22,Bulgaria,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Cameroon,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Canada,Google Ads,546,0.4632,0.5056,0.5292,0.5422,0.5529,0.5607,0.5638,0.2128,0.254,0.2323,0.2431,0.2491,0.2576,0.259,0.1521,0.1715,0.1824,0.1884,0.1932,0.1969,0.1983,0.0608,0.0608,0.0608,0.0608,0.0608,0.0608,0.0608,0.4595,6.7802,0.0
2024-07-22,Canada,Organic,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7629,0.7737,0.7675,0.7737,0.7737,0.7738,0.7748,0.0952,0.0998,0.106,0.106,0.106,0.1061,0.1071,0.6677,0.6677,0.6677,0.6677,0.6677,0.6677,0.6677,0.0,0.0,0.0
2024-07-22,Chile,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Chile,Organic,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434,0.0472,0.0467,0.0468,0.0472,0.0472,0.0472,0.0434,0.0467,0.0468,0.0472,0.0472,0.0472,0.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,China,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Colombia,Organic,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183,0.0211,0.0205,0.0205,0.0211,0.0211,0.0211,0.0183,0.0205,0.0205,0.0211,0.0211,0.0211,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Costa Rica,Organic,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452,0.0452,0.0452,0.0452,0.0452,0.0452,0.0452,0.0452,0.0452,0.0452,0.0452,0.0452,0.0452,0.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Cote d'Ivoire,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Cote d'Ivoire,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Croatia,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0035,0.0048,0.0048,0.0048,0.0,0.0,0.0035,0.0048,0.0048,0.0048,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Cuba,Google Ads,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Cuba,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Czech Republic,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Democratic Republic Of Congo,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Denmark,Google Ads,3,1.6182,1.6182,1.6182,1.6182,1.6182,1.6182,1.6182,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0
2024-07-22,Dominican Republic,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Ecuador,Organic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0117,0.0113,0.0113,0.0117,0.0117,0.0117,0.0113,0.0113,0.0113,0.0117,0.0117,0.0117,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,El Salvador,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.125,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Equatorial Guinea,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Finland,Google Ads,1,7.1765,7.1765,7.1765,7.1765,7.1765,7.1765,7.1765,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878,0.0,0.0
2024-07-22,Finland,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,France,Google Ads,986,0.3982,0.4832,0.49,0.4912,0.4919,0.492,0.4926,0.0625,0.0771,0.0758,0.0768,0.077,0.0772,0.0773,0.0508,0.0525,0.0535,0.0537,0.0538,0.0539,0.0539,0.0117,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.1568,8.591,0.0
2024-07-22,France,Organic,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,0.0294,0.0277,0.0285,0.0294,0.0304,0.0304,0.0276,0.0277,0.0285,0.0294,0.0294,0.0304,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,French Polynesia,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1775,0.1776,0.1775,0.1775,0.1776,0.1776,0.1776,0.1775,0.1775,0.1775,0.1776,0.1776,0.1776,0.1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Gabon,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Germany,Google Ads,548,0.9605,1.1404,1.2239,1.2999,1.3781,1.3789,1.3833,0.2857,0.4099,0.3392,0.3641,0.3867,0.4102,0.4115,0.1094,0.1202,0.1237,0.1249,0.1263,0.1265,0.1278,0.1763,0.219,0.2403,0.2618,0.2836,0.2836,0.2836,0.2975,4.5282,0.0
2024-07-22,Germany,Organic,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0619,0.0518,0.0609,0.0609,0.0619,0.0619,0.051,0.0518,0.0609,0.0609,0.0619,0.0619,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Ghana,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0246,0.0042,0.0042,0.0246,0.0246,0.0246,0.0042,0.0042,0.0042,0.0246,0.0246,0.0246,0.0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Greece,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Greece,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0092,0.001,0.0092,0.0092,0.0092,0.0092,0.001,0.001,0.0092,0.0092,0.0092,0.0092,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Guadeloupe,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Haiti,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.016,0.016,0.016,0.016,0.016,0.016,0.0099,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Haiti,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0313,0.0305,0.0313,0.0313,0.0313,0.0313,0.0305,0.0305,0.0313,0.0313,0.0313,0.0313,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Honduras,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Hong Kong,Organic,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Hungary,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0094,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,India,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,India,Google Organic Search,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,India,Organic,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Indonesia,Google Ads,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Indonesia,Google Organic Search,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Indonesia,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,"Iran, Islamic Republic Of",Google Ads,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,"Iran, Islamic Republic Of",Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Iraq,Organic,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Ireland,Google Ads,36,0.2118,0.2262,0.2262,0.2262,0.2263,0.2263,0.2263,0.0497,0.0531,0.0531,0.0531,0.0531,0.0531,0.0531,0.0497,0.0531,0.0531,0.0531,0.0531,0.0531,0.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348,0.0,0.0
2024-07-22,Ireland,Organic,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126,0.1126,0.1126,0.1126,0.1126,0.1136,0.1136,0.1126,0.1126,0.1126,0.1126,0.1126,0.1136,0.1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Isle Of Man,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Israel,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599,0.1599,0.1599,0.1599,0.1599,0.1599,0.1599,0.1599,0.1599,0.1599,0.1599,0.1599,0.1599,0.1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Italy,Google Ads,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528,0.1528,0.1528,0.1528,0.1528,0.1528,0.1528,0.1528,0.1528,0.1528,0.1528,0.1528,0.1528,0.1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Italy,Organic,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389,0.0392,0.0389,0.0389,0.0392,0.0392,0.0392,0.0389,0.0389,0.0389,0.0392,0.0392,0.0392,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Japan,Google Ads,3,0.1992,0.1992,0.1992,0.1992,0.1992,0.1992,0.1992,0.0613,0.0613,0.0613,0.0613,0.0613,0.0613,0.0613,0.0613,0.0613,0.0613,0.0613,0.0613,0.0613,0.0613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077,0.0,0.0
2024-07-22,Japan,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Jordan,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Kazakhstan,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Kazakhstan,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Kuwait,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259,0.0456,0.0259,0.0259,0.0259,0.0456,0.0456,0.0259,0.0259,0.0259,0.0259,0.0456,0.0456,0.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Kyrgyzstan,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Kyrgyzstan,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Latvia,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Luxembourg,Google Ads,6,0.2562,0.2562,0.2562,0.2562,0.2562,0.4259,0.4259,0.0712,0.0712,0.0712,0.0712,0.0712,0.1184,0.1184,0.0712,0.0712,0.0712,0.0712,0.0712,0.1184,0.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2781,0.0,0.0
2024-07-22,Madagascar,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Malaysia,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Mali,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
